,id,id_offers,miasto,dzielnica,ulica,tytul,powierzchnia,cena,cena_metr,liczba_pokoi,rynek,zabudowa,pietro,liczba_pieter,ogrzewanie,rok_budowy,stan_wykonczenia,forma_wlasnosci,numer_oferty,teren_zamkniety,balkon,ogrodek,garaz_miejsce,winda,piwnica,monitoring_ochrona,latitude,longitude,czas_auto,dystans_auto,czas_zbiorowy,dystans_zbiorowy
4262,4263,4669,Gdañsk,Ujeœcisko-£ostowice,Pastelowa,Ciche mieszkanie w nowym budownictwie,55.0,355000,6455.0,3,wtorny,,1,3.0,,2020.0,do_zamieszkania,pelna_wlasnosc,60657034,0,1,0,0,0,0,0,54.30976889999999,18.6007628,1694.0,14081.0,4473.0,18954.0
4263,4264,4670,Gdynia,Karwiny,Kazimierza Kruczkowskiego,"Trzypokojowe, doskonale skomunikowane",59.4,409000,6886.0,3,wtorny,,4,4.0,,1986.0,do_zamieszkania,pelna_wlasnosc,60779030,0,1,0,0,0,1,0,54.4722681,18.4948987,1252.0,11807.0,3263.0,14996.0
4264,4265,4671,Gdañsk,Jasieñ,Aleksandry Gabrysiak,Mieszkanie Jasieñ ! Super Oferta!,48.0,349000,7271.0,3,wtorny,blok,parter,3.0,,,,,60779004,0,1,0,0,0,0,0,54.3351907,18.557108,1422.0,11181.0,2700.0,11015.0
4265,4266,4672,Gdynia,Ob³u¿e,in¿. J. Œmidowicza,Najtañsze 3 pokoje dostêpne za miesi¹c,51.47,416907,8100.0,3,wtorny,,parter,3.0,,,,,60778911,0,0,0,0,0,0,0,54.542047600000004,18.545951199999998,1848.0,26428.0,3367.0,22927.0
4266,4267,4673,Gdañsk,Zaspa,Jana Paw³a II,"przytulne 3 pok. dla rodziny, Zaspa, przy pla¿y",64.0,689999,10781.0,3,wtorny,blok,5,10.0,,1993.0,do_zamieszkania,pelna_wlasnosc,60778863,1,1,0,0,1,1,1,54.397597899999994,18.605117,505.0,3597.0,1463.0,3832.0
4267,4268,4674,Gdañsk,Osowa,Owczarnia,"Mieszkanie z bajecznym ogrodem, tu¿ przy lesie!",69.11,750000,10852.0,2,wtorny,,parter,1.0,,,do_zamieszkania,pelna_wlasnosc,60778827,0,0,1,0,0,1,0,54.409970799999996,18.4917176,902.0,9975.0,2847.0,11702.0
4268,4269,4675,Gdynia,Ob³u¿e,adm. J. Unruga,3 pokoje Gdynia Ob³u¿e,53.2,339000,6372.0,3,wtorny,blok,2,4.0,,,do_zamieszkania,spoldzielcze_wl._z_KW,60778823,0,1,0,0,0,1,0,54.553696499999994,18.4983282,1570.0,24113.0,3113.0,19728.0
4269,4270,4676,Gdañsk,Przymorze,D¹browszczaków,Apartament 4-pok. w nowej inwestycji na Przymorzu,91.12,1019622,11190.0,4,pierwotny,,1,12.0,miejskie,2021.0,,,60778766,0,0,0,0,0,0,0,54.41350569999999,18.601785600000003,566.0,3744.0,1438.0,4101.0
4270,4271,4677,Gdynia,Wzgórze Œw. Maksymiliana,Wojewody Wachowiaka,Mieszkanie z potencja³em w odnowionej kamienicy !,41.6,370000,8894.0,2,wtorny,kamienica,2,2.0,gazowe,1960.0,,pelna_wlasnosc,60778639,0,0,0,0,0,1,0,54.5002216,18.5383258,1285.0,11795.0,2606.0,13259.0
4271,4272,4678,Gdañsk,Przymorze,Obroñców Wybrze¿a,2 Pokoje Blisko Morza Oraz Parku,46.0,589000,12804.0,2,wtorny,apartamentowiec,9,17.0,miejskie,2005.0,do_zamieszkania,pelna_wlasnosc,60778620,0,1,0,0,1,0,0,54.40920699999999,18.596602999999998,483.0,2985.0,1618.0,5078.0
4272,4273,4679,Gdañsk,Siedlce,Kartuska,S³oneczne mieszkanie bardzo blisko centrum,51.54,438000,8498.0,2,wtorny,,4,5.0,,1956.0,,pelna_wlasnosc,60778576,0,0,0,0,0,1,0,54.34416090000001,18.547418,1156.0,14343.0,1983.0,8516.0
4274,4275,4681,Gdañsk,Jelitkowo,Wypoczynkowa,Nowa Oferta!!! 2 pokojowy apartament w Neptun Park,42.0,1199000,28548.0,2,wtorny,apartamentowiec,parter,3.0,miejskie,2017.0,do_zamieszkania,pelna_wlasnosc,57311316,1,0,0,0,1,0,1,54.4168917,18.6121412,824.0,4713.0,1994.0,4103.0
4275,4276,4682,Gdañsk,Jelitkowo,Wypoczynkowa,3 pok. apartament przy pla¿y w Jelitkowie-Fv Vat,66.0,1199000,18167.0,3,wtorny,apartamentowiec,parter,3.0,miejskie,2019.0,do_wykonczenia,pelna_wlasnosc,60320487,1,0,0,0,1,0,1,54.4168917,18.6121412,824.0,4713.0,1994.0,4103.0
4276,4277,4683,Sopot,Górny,gen. W³adys³awa Andersa,"Lokal na firmê - 145 m2 - Górny Sopot, z ogrodem.",145.0,1740000,12000.0,5,wtorny,,parter,3.0,,1910.0,do_zamieszkania,pelna_wlasnosc,60817473,0,0,1,0,0,0,0,54.4406613,18.5557273,561.0,4606.0,1729.0,6058.0
4277,4278,4684,Gdañsk,Œródmieœcie,Ogarna,Serce Gdañska / Kawalerka / Idealna Pod Inwestycjê,30.13,430000,14271.0,1,wtorny,kamienica,2,4.0,miejskie,1954.0,do_zamieszkania,pelna_wlasnosc,60493173,0,0,0,0,0,1,0,54.34816020000001,18.6513742,1166.0,9458.0,2408.0,9366.0
4278,4279,4685,Gdañsk,Piecki-Migowo,Myœliwska,3 Pokoje/Morena/ Dostêpne Od Zaraz,74.7,630000,8434.0,3,wtorny,apartamentowiec,5,5.0,inne,2010.0,,pelna_wlasnosc,57822440,1,1,0,0,0,0,1,54.35076460000001,18.5663696,1095.0,9094.0,2050.0,9137.0
4279,4280,4686,Gdynia,Chylonia,Chyloñska,"Ogródek, Du¿o zieleni, praktyczny uk³ad, winda",65.26,499000,7646.0,3,pierwotny,blok,parter,5.0,miejskie,,do_wykonczenia,pelna_wlasnosc,60778387,0,0,1,0,1,0,0,54.54568760000001,18.4586621,1486.0,22197.0,2340.0,19573.0
4280,4281,4687,Gdynia,Oksywie,in¿. J. Œmidowicza,Mieszkanie - Gdynia Oksywie,38.72,329120,8500.0,2,pierwotny,,1,4.0,,2021.0,,,60778373,0,1,0,0,0,0,0,54.542047600000004,18.545951199999998,1848.0,26428.0,3367.0,22927.0
4282,4283,4689,Gdañsk,Piecki-Migowo,Myœliwska,Dwupokojowe mieszkanie z tarasem w Gdañsku Morena,47.58,479900,10086.0,2,wtorny,blok,1,4.0,miejskie,2016.0,do_zamieszkania,pelna_wlasnosc,60778188,1,0,0,0,1,1,1,54.35076460000001,18.5663696,1095.0,9094.0,2050.0,9137.0
4283,4284,4690,Gdynia,Œródmieœcie,A. Hryniewickiego,Piêkny apartament z du¿ym tarasem,101.3,1915000,18904.0,4,wtorny,apartamentowiec,3,28.0,miejskie,2009.0,do_zamieszkania,pelna_wlasnosc,60730990,1,1,0,0,1,0,1,54.52229209999999,18.548267199999998,1711.0,14379.0,2563.0,15284.0
4284,4285,4691,Sopot,Dolny,Józefa Czy¿ewskiego,Trzy apartamenty w Sopocie,110.0,1750000,15909.0,5,wtorny,kamienica,1,3.0,miejskie,1906.0,do_zamieszkania,,60509908,0,0,0,0,0,1,0,54.44415249999999,18.5631669,721.0,5157.0,1624.0,5906.0
4285,4286,4692,Gdynia,Or³owo,Akacjowa,"Apartament 127m, taras na dachu Kameralne Or³owo",127.0,1650000,12992.0,4,wtorny,apartamentowiec,1,1.0,gazowe,2020.0,do_wykonczenia,pelna_wlasnosc,59700719,1,1,0,0,0,1,0,54.48208149999999,18.547343899999998,1026.0,9747.0,2167.0,10281.0
4286,4287,4693,Gdynia,Dzia³ki Leœne,Pomorska,Dwupoziomowy apartament z widokiem na zatokê,170.0,1499000,8818.0,4,wtorny,apartamentowiec,2,3.0,,2018.0,do_wykonczenia,,60389448,0,1,0,0,1,0,0,54.51443760000001,18.5305642,1349.0,13666.0,2359.0,15084.0
4287,4288,4694,Gdañsk,Orunia-Œw. Wojciech-Lipce,Zygmunta Rumla,"Dwa pokoje Gdañsk Ruml 13, nowe budownictwo",40.1,339000,8454.0,2,wtorny,,3,3.0,,2011.0,do_wykonczenia,pelna_wlasnosc,60777977,0,1,0,0,0,0,0,54.32320870000001,18.6143393,1519.0,13140.0,3527.0,14357.0
4288,4289,4695,Gdynia,Or³owo,Akacjowa,Apartament 84m kw w³asny ogród Kameralne Or³owo,84.24,1095000,12999.0,3,wtorny,apartamentowiec,parter,1.0,gazowe,2020.0,do_wykonczenia,pelna_wlasnosc,59700718,1,1,0,0,0,1,0,54.48208149999999,18.547343899999998,1026.0,9747.0,2167.0,10281.0
4289,4290,4696,Gdynia,Red³owo,,124m kw 5 pok. pod biuro w doskona³ej lokalizacji,124.0,1050000,8468.0,4,wtorny,apartamentowiec,parter,2.0,inne,2009.0,do_zamieszkania,,60472383,0,1,1,0,0,0,0,,,1524.0,14737.0,1602.0,14053.0
4290,4291,4697,Gdañsk,BrzeŸno,gen. Józefa Hallera,"Widok na morze, 3 pokoje Gdañsk BrzeŸno",65.0,874000,13446.0,3,wtorny,apartamentowiec,8,12.0,miejskie,2019.0,do_zamieszkania,pelna_wlasnosc,59933302,0,1,0,0,1,0,0,54.392075399999996,18.6225242,811.0,6020.0,1750.0,7942.0
4291,4292,4698,Gdynia,Ma³y Kack,P³ocka,Trzypokojowe mieszkanie z ogrodem Ma³y Kack,71.14,753840,10597.0,3,wtorny,apartamentowiec,parter,3.0,inne,2021.0,do_wykonczenia,,60394062,0,0,1,0,1,1,0,54.483417700000004,18.5237223,1228.0,11286.0,3056.0,12427.0
4292,4293,4699,Gdynia,Chwarzno-Wiczlino,Franciszka Soko³a,"Mieszkanie 101,8m2 z ogrodem i tarasem",101.8,730000,7171.0,4,wtorny,dom_wolnostojacy,parter,3.0,miejskie,2000.0,do_zamieszkania,,60104102,0,0,1,0,0,0,0,54.4996969,18.440082399999998,1375.0,18158.0,3586.0,20496.0
4293,4294,4701,Gdynia,Ob³u¿e,in¿. J. Œmidowicza,2 pokoje Gdynia Nowe!,38.41,322644,8400.0,2,pierwotny,,3,3.0,,,,,60777588,0,0,0,0,0,0,0,54.542047600000004,18.545951199999998,1848.0,26428.0,3367.0,22927.0
4294,4295,4702,Gdañsk,Letnica,Starowiejska,Kawalerka na nowoczesnym osiedlu dobra komunikacja,29.7,330000,11111.0,1,wtorny,,6,6.0,,2019.0,,pelna_wlasnosc,60777538,0,1,0,0,0,0,0,54.3946252,18.6469395,1047.0,8217.0,2606.0,10191.0
4295,4296,4703,Gdañsk,Letnica,Starowiejska,Kawalerka na nowoczesnym osiedlu dobra komunikacja,29.7,320000,10774.0,1,wtorny,,5,6.0,,2019.0,,pelna_wlasnosc,60777519,0,1,0,0,0,0,0,54.3946252,18.6469395,1047.0,8217.0,2606.0,10191.0
4296,4297,4704,Gdañsk,Che³m,Tytusa Cha³ubiñskiego,Mieszkanie - Gdañsk Che³m,66.1,439000,6641.0,3,wtorny,,4,7.0,,,do_remontu,spoldzielcze_wlasnosciowe,60777390,0,1,0,0,0,1,0,54.3418254,18.6220915,1163.0,11108.0,2535.0,11556.0
4297,4298,4705,Gdynia,Wielki Kack,,Mieszkanie na Wielkim Kacku,77.35,680680,8800.0,3,wtorny,blok,2,3.0,miejskie,2010.0,,pelna_wlasnosc,60776913,0,0,0,0,0,1,0,,,1524.0,14737.0,1602.0,14053.0
4298,4299,4706,Gdynia,Witomino,Niska,2 pokojowe mieszkanie Witomino - Witawa!,55.0,439000,7982.0,2,wtorny,apartamentowiec,2,12.0,,2002.0,do_remontu,,60776911,0,1,0,0,1,0,1,54.49599809999999,18.506945899999998,1394.0,13171.0,2893.0,15851.0
4299,4300,4707,Gdañsk,Zaspa,Jelitkowski Dwór,3- pok w wysokim standardzie - Jelitkowski Dwór!!,52.5,849000,16171.0,3,wtorny,apartamentowiec,3,3.0,miejskie,2003.0,do_zamieszkania,pelna_wlasnosc,60776858,0,1,0,0,0,0,0,54.4067517,18.6117841,661.0,4219.0,1583.0,4707.0
4300,4301,4708,Gdañsk,Oliwa,Grunwaldzka,Mieszkanie - Gdañsk,84.0,715000,8512.0,5,wtorny,,1,3.0,,,do_remontu,,60776828,0,0,0,0,0,0,0,54.39420310000001,18.581129999999998,228.0,1682.0,926.0,2411.0
4301,4302,4709,Gdañsk,Œródmieœcie,Kamienna Grobla,Mieszkania z widokiem na rzekê Nowa Mot³awa,86.17,896168,10400.0,4,pierwotny,,1,4.0,,,do_wykonczenia,pelna_wlasnosc,60776821,0,1,0,0,0,0,0,54.34297489999999,18.658224399999998,1216.0,10095.0,2711.0,10284.0
4302,4303,4710,Gdynia,Witomino,Niska 18,Apartament w Gdyni Witomino,43.02,399000,9275.0,2,pierwotny,apartamentowiec,parter,3.0,miejskie,2021.0,do_wykonczenia,pelna_wlasnosc,54678812,0,0,1,0,1,1,1,54.495098399999996,18.5064249,1533.0,13796.0,2875.0,15963.0
4303,4304,4711,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 3B - Apartamenty Jaœkowa Dolina 73,84.12,1160856,13800.0,4,pierwotny,szeregowiec,parter,4.0,,2020.0,do_wykonczenia,pelna_wlasnosc,58636968,1,0,1,0,1,0,0,54.36856329999999,18.5951087,653.0,5645.0,1854.0,6511.0
4304,4305,4712,Gdañsk,Suchanino,Powstañców Warszawskich,3 Pokoje/Suchanino/Do Wprowadzenia/Okazja,53.0,423000,7981.0,3,wtorny,,3,5.0,,,do_zamieszkania,spoldzielcze_wl._z_KW,60878136,0,1,0,0,0,1,0,54.356429399999996,18.6203736,920.0,7672.0,2472.0,8711.0
4305,4306,4714,Gdañsk,Oliwa,al. Grunwaldzka,Inwestuj w najlepszych lokalizacjach,64.1,520000,8112.0,3,wtorny,blok,2,3.0,miejskie,1970.0,do_zamieszkania,pelna_wlasnosc,60308551,0,1,0,0,0,1,0,54.39420310000001,18.581129999999998,228.0,1682.0,926.0,2411.0
4306,4307,4715,Gdañsk,Zaspa,Pilotów,"4 Pokoje, Loggia, Piwnica-Zaspa-Œwietna Inwestycja",66.8,565000,8458.0,4,wtorny,blok,4,10.0,miejskie,1974.0,do_remontu,pelna_wlasnosc,59868257,0,1,0,0,1,1,0,54.393837,18.5919647,635.0,3640.0,1476.0,3950.0
4307,4308,4716,Sopot,Dolny,,Apartament w sercu Sopotu,85.0,1500000,17647.0,3,wtorny,apartamentowiec,2,2.0,gazowe,2007.0,do_zamieszkania,pelna_wlasnosc,59335581,1,1,0,0,1,1,0,,,504.0,4558.0,1197.0,5316.0
4308,4309,4717,Gdynia,Karwiny,,Mieszkanie 3 pokoje 57m2 z widokiem na morze,58.0,520000,8966.0,3,wtorny,blok,>_10,11.0,miejskie,1975.0,do_zamieszkania,spoldzielcze_wl._z_KW,60776549,0,1,0,0,1,1,0,,,1524.0,14737.0,1602.0,14053.0
4309,4310,4718,Gdañsk,Osowa,,S³oneczne i przestronne mieszkanie z balkonem!,35.8,350000,9777.0,2,wtorny,blok,2,2.0,gazowe,1985.0,do_zamieszkania,spoldzielcze_wl._z_KW,60650071,0,1,0,0,0,1,0,,,884.0,8304.0,1362.0,9195.0
4310,4311,4719,Sopot,Sopot Dolny,23 Marca,3 pokoje + taras z widokiem na las,53.1,479000,9021.0,3,wtorny,,parter,10.0,miejskie,1985.0,do_zamieszkania,spoldzielcze_wlasnosciowe,60776375,0,1,0,0,1,1,0,54.4481331,18.5439891,702.0,6071.0,2466.0,9627.0
4311,4312,4720,Gdañsk,Siedlce,Ojcowska,Œrodkowy szereg z ogródkiem. Œwietna lokalizacja.,102.0,950000,9314.0,3,wtorny,,1,1.0,,1930.0,do_zamieszkania,pelna_wlasnosc,60458783,0,0,1,0,0,0,0,54.35474059999999,18.6229624,951.0,7973.0,2795.0,10252.0
4312,4313,4721,Gdañsk,Piecki-Migowo,Warneñska,"Tanie , Du¿e Mieszkanie W Gdañsku",84.52,498000,5892.0,4,wtorny,blok,4,4.0,miejskie,1985.0,do_remontu,pelna_wlasnosc,60775487,0,1,0,0,0,1,0,54.3567244,18.584995499999998,926.0,7544.0,2113.0,7875.0
4313,4314,4722,Gdañsk,Nowy Port,Strajku Dokerów,Atrakcyjna kawalerka blisko morza,32.7,292000,8930.0,1,wtorny,,parter,2.0,,,do_zamieszkania,pelna_wlasnosc,60775344,0,0,1,0,0,1,0,54.400084400000004,18.6707257,1093.0,9286.0,2746.0,10986.0
4314,4315,4723,Gdynia,Œródmieœcie,Arkadiusza Rybickiego,Apartament z miejscem w Marinie.,54.0,1150000,21296.0,2,pierwotny,apartamentowiec,1,4.0,miejskie,2020.0,do_wykonczenia,pelna_wlasnosc,59397628,1,1,0,0,1,1,1,54.52259309999999,18.5532205,1802.0,15039.0,2872.0,16174.0
4315,4316,4724,Gdañsk,Brêtowo,Dolne M³yny,3 pokoje blisko Pkm Gdañsk Matemblewo,78.0,450000,5769.0,3,wtorny,kamienica,1,1.0,,1965.0,do_zamieszkania,pelna_wlasnosc,60775188,0,0,0,0,0,1,0,54.36497980000001,18.5659565,823.0,7092.0,1342.0,5442.0
4316,4317,4725,Sopot,Dolny,Tadeusza Koœciuszki,Mieszkanie - Sopot Dolny,42.7,790000,18501.0,2,wtorny,,1,4.0,,2017.0,do_zamieszkania,,60775108,0,0,0,0,0,0,0,54.4388818,18.5642283,535.0,4452.0,1362.0,5544.0
4317,4318,4726,Gdañsk,Wrzeszcz,Stanis³awa Wyspiañskiego,Centrum Wrzeszcza - Remont-Wyspiañskiego,54.6,390000,7143.0,3,wtorny,,2,2.0,,1919.0,do_remontu,,60775103,0,0,0,0,0,1,0,54.37827249999999,18.6178569,664.0,5369.0,1432.0,5410.0
4318,4319,4727,Gdynia,Ob³u¿e,Jantarowa,Piêkne mieszkanie z widokiem na morze.,74.2,590000,7951.0,3,wtorny,blok,4,4.0,miejskie,2010.0,do_zamieszkania,pelna_wlasnosc,60775026,0,0,0,0,1,1,1,54.55497679999999,18.5105681,1648.0,24291.0,3323.0,19671.0
4319,4320,4728,Gdynia,Œródmieœcie,Zygmunta Augusta,Super Apartament dla wymagaj¹cych Klientów,67.04,995000,14842.0,2,wtorny,apartamentowiec,1,7.0,miejskie,2015.0,do_zamieszkania,pelna_wlasnosc,60774726,1,0,0,0,1,0,1,54.52034739999999,18.5402938,1648.0,14241.0,2227.0,14855.0
4320,4321,4729,Gdañsk,Wrzeszcz,Grzegorza Fitelberga,Strzy¿a - Mieszkanie 92 m2 na sprzeda¿!!,93.0,1120000,12043.0,5,wtorny,kamienica,3,3.0,miejskie,1953.0,do_zamieszkania,pelna_wlasnosc,60774650,0,1,0,0,0,1,0,54.38721229999999,18.580981299999998,506.0,3273.0,686.0,2433.0
4321,4322,4730,Gdañsk,Ujeœcisko-£ostowice,Starogardzka,Promocja!!! 3 pokoje idealne dla rodziny,56.79,335061,5900.0,3,pierwotny,,2,4.0,,,,,60774605,0,0,0,0,0,0,0,54.30506920000001,18.612508300000002,1536.0,14761.0,3159.0,16392.0
4322,4323,4737,Gdañsk,Wrzeszcz,ul. Juliusza S³owackiego,Klimatyczne mieszkanie w centrum Wrzeszcza,72.37,759000,10488.0,3,wtorny,kamienica,2,3.0,gazowe,,do_zamieszkania,pelna_wlasnosc,60885354,0,0,0,0,0,1,0,54.37654670000001,18.5215457,992.0,10905.0,2025.0,9574.0
4324,4325,4739,Gdañsk,Wrzeszcz,ul. Marynarki Polskiej,"Mieszkanie, 35,10 m2, Gdañsk",35.1,409000,11652.0,2,wtorny,blok,10,11.0,miejskie,1980.0,do_zamieszkania,pelna_wlasnosc,60858667,0,1,0,0,1,1,0,54.3865407,18.647194100000004,913.0,7764.0,2553.0,9183.0
4325,4326,4740,Gdynia,Oksywie,in¿. J. Œmidowicza,"18 min do Centrum, 2km do pla¿y ostatnie mieszkani",36.0,269000,7472.0,2,pierwotny,,3,3.0,,2020.0,do_wykonczenia,pelna_wlasnosc,60774466,0,1,0,0,1,1,1,54.542047600000004,18.545951199999998,1848.0,26428.0,3367.0,22927.0
4326,4327,4741,Sopot,Sopot Dolny,Armii Krajowej,Apartament 3 pok widok morze Aquarius Sopot,84.0,1848000,22000.0,3,wtorny,apartamentowiec,4,4.0,miejskie,2012.0,do_zamieszkania,,60774329,1,1,0,0,1,0,1,54.4392892,18.5570652,523.0,4368.0,1684.0,6016.0
4327,4328,4742,Gdañsk,Suchanino,Powstañców Warszawskich,Nowoœæ!! Kawalerka z tarasem bardzo blisko centrum,32.59,439965,13500.0,1,pierwotny,,3,6.0,,,,,60774196,0,0,0,0,0,0,0,54.356429399999996,18.6203736,920.0,7672.0,2472.0,8711.0
4328,4329,4743,Gdañsk,Suchanino,Powstañców Warszawskich,Piêknie po³o¿one 2 pokojowe mieszkanie,46.96,540040,11500.0,2,pierwotny,,2,6.0,,,,,60774194,0,0,0,0,0,0,0,54.356429399999996,18.6203736,920.0,7672.0,2472.0,8711.0
4329,4330,4744,Gdañsk,Œródmieœcie,Wa³owa,Mieszkanie Wa³owa gara¿ Gdañsk centrum,48.5,650000,13402.0,2,wtorny,apartamentowiec,4,17.0,miejskie,2018.0,do_zamieszkania,pelna_wlasnosc,60774025,0,1,0,0,1,0,1,54.35841679999999,18.6546345,929.0,8580.0,2354.0,8878.0
4330,4331,4745,Gdynia,Ob³u¿e,Jantarowa,3 pok. mieszkanie w widokiem na Zatokê i port,77.8,590000,7584.0,3,wtorny,blok,4,4.0,miejskie,2000.0,,pelna_wlasnosc,60773959,0,1,0,0,1,0,0,54.55497679999999,18.5105681,1648.0,24291.0,3323.0,19671.0
4331,4332,4746,Gdañsk,Letnica,Starowiejska,"3 Pokojowe Mieszkanie Nad Morzem, Gdañsk Letnica",58.0,630000,10862.0,3,wtorny,,6,6.0,,2018.0,,pelna_wlasnosc,60773811,0,1,0,0,0,0,0,54.3946252,18.6469395,1047.0,8217.0,2606.0,10191.0
4332,4333,4747,Gdañsk,Stogi,Skiby,Przestronne Mieszkanie z balkonem | Stogi,42.0,299999,7143.0,2,wtorny,blok,1,4.0,,1965.0,do_remontu,pelna_wlasnosc,60773803,0,1,0,0,0,1,0,54.3621659,18.707841000000002,1230.0,12928.0,2976.0,15916.0
4333,4334,4748,Gdynia,Wzgórze Œw. Maksymiliana,,Mieszkanie - Gdynia Wzgórze Œw. Maksymiliana,47.0,590000,12553.0,2,wtorny,blok,1,4.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60773645,0,1,0,0,0,1,0,,,1524.0,14737.0,1602.0,14053.0
4335,4336,4750,Gdañsk,Wrzeszcz,al. gen. Józefa Hallera,Apartament blisko Pla¿y z balkonem,57.96,695520,12000.0,3,wtorny,apartamentowiec,1,4.0,miejskie,2020.0,do_wykonczenia,pelna_wlasnosc,60589922,0,1,0,0,1,1,1,54.392075399999996,18.6225242,811.0,6020.0,1750.0,7942.0
4336,4337,4751,Gdañsk,Wrzeszcz,al. gen. Józefa Hallera,"Apartament blisko Pla¿y z balkonem, osobna kuchnia",65.06,780720,12000.0,3,wtorny,apartamentowiec,1,7.0,miejskie,2020.0,do_wykonczenia,pelna_wlasnosc,60589923,0,1,0,0,1,1,1,54.392075399999996,18.6225242,811.0,6020.0,1750.0,7942.0
4337,4338,4752,Gdañsk,Jasieñ,Damroki,Wyj¹tkowe Mieszkanie Gdañsk Jasieñ!!!,46.3,349000,7538.0,2,wtorny,blok,1,4.0,miejskie,1991.0,do_zamieszkania,pelna_wlasnosc,60514787,0,0,0,0,0,0,0,54.3416366,18.566248100000006,1168.0,9849.0,3617.0,15741.0
4338,4339,4753,Gdañsk,Che³m,ul. Antoniego Madaliñskiego,Willa Œwierkowa przy Jarze Wileñskim,134.62,901671,6698.0,4,pierwotny,blok,3,3.0,miejskie,2021.0,do_wykonczenia,pelna_wlasnosc,60772631,0,1,0,0,1,0,1,54.3307841,18.6132819,1443.0,12251.0,3457.0,13273.0
4339,4340,4754,Gdañsk,Piecki-Migowo,,Eko mieszkanie z zielonym tarasem na dachu MORENA,77.66,659000,8486.0,3,pierwotny,blok,3,3.0,miejskie,2020.0,do_wykonczenia,pelna_wlasnosc,60772560,1,1,0,0,1,0,1,,,884.0,8304.0,1362.0,9195.0
4340,4341,4755,Gdañsk,Œródmieœcie,D³ugie Ogrody,"Apartament w Œródmieœciu Gdañska 87,9 m2",87.9,770000,8760.0,4,wtorny,kamienica,3,3.0,miejskie,1968.0,do_zamieszkania,pelna_wlasnosc,60772384,0,0,0,0,0,1,0,54.34788020000001,18.665508199999998,1212.0,10865.0,3136.0,11030.0
4341,4342,4756,Gdynia,Oksywie,in¿. J. Œmidowicza,"18min do Centrum 2km do plazy, ogródek 37m2",59.0,440000,7458.0,4,pierwotny,,parter,3.0,,2020.0,do_wykonczenia,pelna_wlasnosc,60772196,0,0,0,0,0,0,0,54.542047600000004,18.545951199999998,1848.0,26428.0,3367.0,22927.0
4342,4343,4757,Gdañsk,Jasieñ,,"Nowe, dwupoziomowe przestronne mieszkanie Jasieñ",68.43,445000,6503.0,2,pierwotny,blok,3,3.0,miejskie,2020.0,do_wykonczenia,pelna_wlasnosc,60772163,0,1,0,0,1,0,0,,,884.0,8304.0,1362.0,9195.0
4343,4344,4758,Sopot,Wyœcigi,W³adys³awa £okietka,Apartament w kameralnym budynku na Wyœcigach,89.27,1750000,19603.0,5,wtorny,dom_wolnostojacy,2,2.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60772011,0,1,0,0,0,0,0,54.43007309999999,18.5739192,461.0,4024.0,1654.0,4995.0
4344,4345,4759,Sopot,Wyœcigi,W³adys³awa £okietka,Apartament w wygodnej lokalizacji,83.29,1650000,19810.0,4,wtorny,dom_wolnostojacy,2,2.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60772009,0,1,0,0,0,0,0,54.43007309999999,18.5739192,461.0,4024.0,1654.0,4995.0
4345,4346,4760,Sopot,Wyœcigi,W³adys³awa £okietka,Apartament w kameralnym budynku na Wyœcigach,87.11,1490000,17105.0,4,wtorny,dom_wolnostojacy,1,2.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60772008,0,1,0,0,0,0,0,54.43007309999999,18.5739192,461.0,4024.0,1654.0,4995.0
4346,4347,4761,Sopot,Wyœcigi,W³adys³awa £okietka,Apartament w kameralnym budynku na Wyœcigach,97.87,1650000,16859.0,5,wtorny,dom_wolnostojacy,1,2.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60772001,0,1,0,0,0,0,0,54.43007309999999,18.5739192,461.0,4024.0,1654.0,4995.0
4347,4348,4762,Sopot,Dolny,Józefa Czy¿ewskiego,dwa eleganckie mieszkania po kapitalnym remoncie.,97.0,1250000,12887.0,3,wtorny,,parter,4.0,,1906.0,do_zamieszkania,pelna_wlasnosc,60427896,0,0,0,0,0,0,0,54.44415249999999,18.5631669,721.0,5157.0,1624.0,5906.0
4349,4350,4764,Gdañsk,Œródmieœcie,,IDEALNY pod inwestycjê-wynajem lub do zamieszkania,50.65,483428,9544.0,2,pierwotny,apartamentowiec,3,4.0,miejskie,2020.0,do_wykonczenia,pelna_wlasnosc,60936715,1,0,0,0,1,0,1,,,884.0,8304.0,1362.0,9195.0
4350,4351,4765,Gdynia,Ob³u¿e,pp³k. Kazimierza Pruszkowskiego,Sloneczne Mieszkanie 3 pokoje w Gdyni -Umeblowane,60.0,395000,6583.0,3,wtorny,blok,4,8.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60877560,0,1,0,0,1,1,0,54.561853,18.484018300000002,1850.0,26651.0,3532.0,22117.0
