,id,id_offers,miasto,dzielnica,ulica,tytul,powierzchnia,cena,cena_metr,liczba_pokoi,rynek,zabudowa,pietro,liczba_pieter,material_budynku,okna,ogrzewanie,rok_budowy,stan_wykonczenia,czynsz,forma_wlasnosci,numer_oferty,teren_zamkniety,balkon,ogrodek,garaz_miejsce,winda,piwnica,monitoring_ochrona,latitude,longitude
1976,1977,2365,Gdañsk,Œródmieœcie,œw. Barbary,"Inwestycja w samym sercu Gdañska, nad Mot³awa!!!",98.52,1090000,11064.0,4,pierwotny,apartamentowiec,6,6.0,,,miejskie,2019.0,do_wykonczenia,,pelna_wlasnosc,60767019,0,0,0,0,1,0,1,54.34794059999999,18.6638597
1977,1978,2366,Sopot,Dolny,Jana Jerzego Haffnera,Mieszkanie inwestycyjne w centrum Sopotu,74.74,799000,10690.0,5,wtorny,dom_wolnostojacy,parter,1.0,,,elektryczne,1890.0,do_remontu,310.0,pelna_wlasnosc,60680737,0,0,1,0,0,0,0,54.4506203,18.5618984
1978,1979,2367,Gdynia,Œródmieœcie,A. Hryniewickiego,Komfortowy apartament z widokiem na miasto i port!,72.2,1490000,20637.0,3,wtorny,apartamentowiec,>_10,23.0,,,miejskie,2008.0,do_zamieszkania,1100.0,pelna_wlasnosc,60496081,0,0,0,0,1,0,1,54.52229209999999,18.5482672
1979,1980,2368,Gdañsk,Œródmieœcie,Toruñska,Apartament z widokiem na Mot³awê-Gdañsk Starówka,92.7,1290000,13916.0,3,wtorny,apartamentowiec,2,7.0,,,miejskie,2012.0,do_zamieszkania,1000.0,pelna_wlasnosc,60327814,0,1,0,0,1,0,1,54.3430495,18.6520375
1980,1981,2369,Gdañsk,Jelitkowo,Bursztynowa,Luksusowy 3 pok apartament- Botanica Jelitkowo,82.0,2090000,25488.0,3,wtorny,apartamentowiec,1,2.0,,,miejskie,2019.0,,,pelna_wlasnosc,60497929,1,1,0,0,1,0,1,54.4244496,18.5901694
1981,1982,2370,Gdañsk,Œródmieœcie,Jaglana,Mieszkanie - Gdañsk Œródmieœcie,29.0,449000,15483.0,1,wtorny,apartamentowiec,4,7.0,,,miejskie,2017.0,do_zamieszkania,,pelna_wlasnosc,60246174,0,0,0,0,0,1,0,54.3440628,18.6567513
1982,1983,2371,Sopot,,,Klimatyczny apartament w Sopocie (119m2),119.43,1370000,11471.0,4,wtorny,kamienica,1,2.0,,plastikowe,,1920.0,,750.0,pelna_wlasnosc,60855271,0,0,0,0,0,0,0,,
1983,1984,2372,Gdañsk,Oliwa,Pomorska,Mieszkanie 3-pok. Gdañsk Oliwa - Pere³ka!,92.22,620000,6723.0,3,wtorny,kamienica,2,3.0,cegla,,gazowe,1906.0,,,pelna_wlasnosc,60920940,0,0,0,0,0,1,0,54.41910069999999,18.5811652
1984,1985,2373,Gdynia,Chylonia,ul. Chyloñska,Nowe mieszkanie GOTOWE DO ODBIORU,65.0,454580,6994.0,3,pierwotny,blok,5,7.0,,plastikowe,miejskie,2020.0,do_wykonczenia,,,60139964,1,1,0,0,1,0,0,54.5456876,18.4586621
1985,1986,2374,Sopot,Centrum,Niepodleg³oœci,Mieszkanie - Sopot Centrum,51.87,619000,11934.0,2,wtorny,blok,2,3.0,,,miejskie,,do_zamieszkania,,pelna_wlasnosc,60246125,0,0,0,0,0,1,0,54.4431348,18.5597123
1986,1987,2375,Sopot,Kamienny Potok,Niepodleg³oœci,Mieszkanie - Sopot Kamienny Potok,112.91,1861886,16490.0,5,pierwotny,apartamentowiec,3,3.0,,,miejskie,2019.0,do_wykonczenia,,pelna_wlasnosc,60246388,0,1,0,0,0,0,0,54.4431348,18.5597123
1987,1988,2376,Sopot,Górny,Adama Mickiewicza,Mieszkanie - Sopot Górny,72.74,875000,12029.0,3,wtorny,kamienica,parter,2.0,,,gazowe,1932.0,do_zamieszkania,,pelna_wlasnosc,60681874,0,0,0,0,0,1,0,54.4390332,18.5493005
1988,1989,2377,Sopot,Dolny,Bohaterów Monte Cassino,Marynistyczny apartament w sercu Sopotu.,88.16,1870000,21211.0,4,wtorny,kamienica,3,4.0,inne,,inne,,do_zamieszkania,700.0,pelna_wlasnosc,60650309,0,1,0,0,1,1,0,54.4434893,18.5645864
1989,1990,2378,Sopot,Dolny,Jana Jerzego Haffnera,Mieszkanie Sopot Dolny,69.1,1500000,21708.0,4,wtorny,kamienica,1,2.0,inne,,gazowe,1920.0,do_zamieszkania,,pelna_wlasnosc,60845265,0,0,1,0,0,0,0,54.4506203,18.5618984
1990,1991,2379,Gdynia,Kamienna Góra,Henryka Sienkiewicza,Przestronny apartament z widokiem na morze,143.21,2680000,18714.0,4,wtorny,dom_wolnostojacy,parter,2.0,cegla,,gazowe,1936.0,do_zamieszkania,,pelna_wlasnosc,60709265,0,0,1,0,0,1,0,54.513545,18.5475665
1991,1992,2380,Sopot,Dolny,Kazimierza Wielkiego,Apartament Dolny Sopot,98.1,2750000,28033.0,2,wtorny,,3,3.0,,,,1910.0,do_zamieszkania,,pelna_wlasnosc,60886181,0,0,0,0,0,1,0,54.4390502,18.570802
1992,1993,2381,Gdañsk,Œródmieœcie,Szafarnia,Apartament Gdañsk Szafarnia,148.0,2750000,18581.0,3,wtorny,apartamentowiec,5,5.0,,,miejskie,2011.0,do_zamieszkania,,pelna_wlasnosc,60840910,0,1,0,0,1,0,1,54.3488908,18.6602938
1993,1994,2382,Gdynia,Red³owo,Kostki Napierskiego,Mieszkanie - Gdynia Red³owo,103.7,1690000,16297.0,4,wtorny,apartamentowiec,3,3.0,,,miejskie,2019.0,do_zamieszkania,,pelna_wlasnosc,60246379,0,1,0,0,0,1,0,54.4888624,18.5453663
1994,1995,2383,Sopot,Górny,Armii Krajowej,Elegancki apartament z widokiem na morze,84.0,1848000,22000.0,3,wtorny,apartamentowiec,4,4.0,inne,,miejskie,2012.0,do_zamieszkania,,pelna_wlasnosc,60372648,1,0,0,0,1,0,1,54.4392892,18.5570652
1995,1996,2384,Sopot,Wyœcigi,W³adys³awa £okietka,Mieszkanie - Sopot Wyœcigi,71.5,1100000,15385.0,4,wtorny,apartamentowiec,parter,4.0,,,miejskie,2013.0,do_zamieszkania,,pelna_wlasnosc,60246182,0,0,1,0,0,0,1,54.43007309999999,18.5739192
1996,1997,2385,Gdynia,Or³owo,Powstania Styczniowego,Mieszkanie - Gdynia Or³owo,149.0,1750000,11745.0,4,wtorny,apartamentowiec,3,3.0,,,miejskie,2010.0,do_zamieszkania,,pelna_wlasnosc,60246351,0,0,0,0,0,1,1,54.4884785,18.5489265
1997,1998,2386,Gdynia,Ma³y Kack,Leœna,Mieszkanie - Gdynia Ma³y Kack,77.88,990000,12712.0,3,wtorny,apartamentowiec,parter,3.0,,,miejskie,2009.0,do_zamieszkania,,pelna_wlasnosc,60246274,0,0,0,0,0,1,1,54.4690127,18.5195777
1998,1999,2387,Gdañsk,Oliwa,Grunwaldzka,Mieszkanie - Gdañsk Oliwa,106.11,720000,6785.0,3,wtorny,kamienica,1,3.0,,,gazowe,1910.0,do_zamieszkania,,pelna_wlasnosc,60246119,0,1,0,0,0,1,0,54.39420310000001,18.58113
1999,2000,2388,Gdañsk,Œródmieœcie,Chmielna,Mieszkanie - Gdañsk Œródmieœcie,69.2,1150000,16618.0,3,wtorny,apartamentowiec,8,8.0,,,miejskie,2018.0,do_wykonczenia,,pelna_wlasnosc,60246110,0,1,0,0,0,0,1,54.3457363,18.6558683
2000,2001,2389,Gdañsk,Œródmieœcie,Chmielna,Mieszkanie - Gdañsk Stare Miasto,86.7,1450000,16724.0,3,wtorny,apartamentowiec,8,8.0,,,miejskie,2018.0,do_wykonczenia,,pelna_wlasnosc,60246107,0,0,0,0,0,1,0,54.3457363,18.6558683
2001,2002,2390,Gdañsk,Przymorze,D¹browszczaków,Mieszkanie - Gdañsk Przymorze,91.0,1450000,15934.0,4,wtorny,apartamentowiec,parter,16.0,,,miejskie,2009.0,do_zamieszkania,,pelna_wlasnosc,60246131,0,0,1,0,0,1,1,54.41350569999999,18.6017856
2002,2003,2391,Gdynia,Or³owo,Œwiatowida,Mieszkanie - Gdynia Or³owo,102.6,1939140,18900.0,4,pierwotny,,1,2.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,60849104,0,0,1,0,0,0,0,54.4765182,18.5543686
2003,2004,2392,Gdañsk,Oliwa,Opacka,Mieszkanie - Gdañsk Oliwa,66.0,1469000,22258.0,3,wtorny,,1,3.0,,,,,do_zamieszkania,,pelna_wlasnosc,60893577,0,1,0,0,0,0,0,54.41259789999999,18.5595667
2004,2005,2393,Gdynia,Or³owo,Œwiatowida,Mieszkanie - Gdynia Or³owo,143.8,2789720,19400.0,5,pierwotny,,1,2.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,60849102,0,0,1,0,0,0,0,54.4765182,18.5543686
2005,2006,2394,Sopot,Wyœcigi,W³adys³awa Syrokomli,Mieszkanie - Sopot Wyœcigi,75.93,990000,13038.0,3,wtorny,kamienica,1,2.0,,,gazowe,1910.0,do_zamieszkania,,pelna_wlasnosc,60602202,0,0,0,0,0,1,0,54.4347343,18.5679781
2006,2007,2395,Gdynia,Or³owo,Miernicza,Mieszkanie - Gdynia Or³owo,110.07,2100000,19079.0,3,wtorny,,parter,2.0,,,,,do_zamieszkania,1100.0,pelna_wlasnosc,60728182,0,0,1,0,0,0,0,54.476761,18.5398286
2007,2008,2396,Gdynia,Ma³y Kack,Wzgórze Bernadowo,Mieszkanie - Gdynia Ma³y Kack,221.0,1900000,8597.0,4,wtorny,apartamentowiec,parter,1.0,,,gazowe,2004.0,do_zamieszkania,,pelna_wlasnosc,60246176,0,0,1,0,0,0,1,54.46833359999999,18.5126852
2008,2009,2397,Gdynia,Œródmieœcie,A. Hryniewickiego,Mieszkanie - Gdynia Œródmieœcie,120.0,3200000,26667.0,4,wtorny,apartamentowiec,>_10,24.0,,,miejskie,2011.0,do_zamieszkania,,pelna_wlasnosc,60570593,0,0,0,0,0,0,1,54.52229209999999,18.5482672
2009,2010,2398,Gdynia,Œródmieœcie,ul. Antoniego Abrahama,Mieszkanie dwupoziomowe o powierzchni 166 m2,166.0,1390000,8373.0,5,wtorny,kamienica,4,4.0,,drewniane,gazowe,1930.0,do_zamieszkania,,pelna_wlasnosc,60510821,1,0,0,0,0,0,1,54.5161674,18.5397435
2010,2011,2399,Gdañsk,Wrzeszcz,Migowska,Ostatni tak wyj¹tkowy apartament!,123.3,1442610,11700.0,5,pierwotny,apartamentowiec,2,3.0,,,,2020.0,,,,60855509,1,1,0,0,1,0,1,54.3660639,18.5956671
2011,2012,2400,Gdynia,Œródmieœcie,Arkadiusza Rybickiego,Luksusowy Apartament w Centrum Gdyni z Marin¹,53.68,1150000,21423.0,2,wtorny,,1,5.0,,,,2020.0,,,pelna_wlasnosc,60598083,0,0,0,0,0,0,0,54.52259309999999,18.5532205
2012,2013,2401,Sopot,Górny,Stefana ¯eromskiego,Mieszkanie - Sopot Górny,193.0,3500000,18135.0,5,wtorny,kamienica,parter,1.0,,,gazowe,1910.0,do_zamieszkania,,pelna_wlasnosc,60601087,0,0,1,0,0,0,0,54.440354,18.5467907
2013,2014,2402,Gdañsk,Œródmieœcie,Szafarnia,Mieszkanie - Gdañsk Œródmieœcie,116.0,1850000,15948.0,4,wtorny,apartamentowiec,2,5.0,,,miejskie,2009.0,do_zamieszkania,,pelna_wlasnosc,60246251,0,1,0,0,0,1,1,54.3488908,18.6602938
2014,2015,2403,Gdynia,Cisowa,ul. Karola Kurpiñskiego,Sprzedam mieszkanie dwupokojowe,33.0,270000,8182.0,2,wtorny,blok,parter,4.0,wielka_plyta,plastikowe,miejskie,1980.0,,,spoldzielcze_wlasnosciowe,60911200,0,0,0,0,0,1,0,54.5476681,18.4348174
2015,2016,2404,Gdynia,,,Trzypokojowe mieszkanie do zamieszkania,57.39,370000,6447.0,3,wtorny,blok,4,4.0,zelbet,plastikowe,miejskie,,do_zamieszkania,500.0,spoldzielcze_wl._z_KW,60315176,0,1,0,0,0,1,0,,
2016,2017,2405,Gdañsk,Ujeœcisko-£ostowice,ul. Ostro³êcka,Mieszkanie 2-pokojowe,48.4,379000,7831.0,2,wtorny,,2,3.0,,,,,do_zamieszkania,,,60911108,0,1,0,0,0,1,0,54.3296722,18.5864961
2017,2018,2407,Gdynia,Dzia³ki Leœne,,"65 m2 z ogrodem, blisko SKM, AM, lasu i morza",65.14,520000,7983.0,2,wtorny,kamienica,1,3.0,,plastikowe,gazowe,1928.0,do_zamieszkania,,pelna_wlasnosc,60804952,1,1,1,0,0,1,0,,
2018,2019,2408,Gdynia,Leszczynki,Jana Dantyszka,Fantastyczne mieszkanie na parterze,52.63,378000,7182.0,3,wtorny,,parter,11.0,,,,1980.0,do_zamieszkania,584.0,,60651905,0,0,0,0,0,1,0,54.5354539,18.4884337
2019,2020,2409,Gdañsk,Zaspa,,3 pokojowe Gdañsk Zaspa,68.0,560000,8235.0,3,wtorny,blok,8,11.0,wielka_plyta,plastikowe,miejskie,1970.0,,800.0,spoldzielcze_wl._z_KW,60854926,0,1,0,0,1,1,0,,
2020,2021,2410,Gdañsk,Œródmieœcie,Chmielna,Idealne na Gabinet Stare Miasto Gdañsk Recepcja,68.12,1239784,18200.0,3,wtorny,apartamentowiec,1,6.0,,,miejskie,2019.0,,,pelna_wlasnosc,60501845,0,0,0,0,1,0,0,54.3457363,18.6558683
2021,2022,2411,Sopot,Dolny,Obroñców Westerplatte,jedna z najpiêkniejszych uliczek Sopotu !,188.0,1950000,10372.0,5,wtorny,kamienica,2,2.0,,,gazowe,1907.0,do_remontu,,pelna_wlasnosc,60625120,0,0,0,0,0,0,0,54.4456117,18.5614949
2022,2023,2412,Gdañsk,Oliwa,ul. Opacka,"Apartament przy Parku Oliwskim, gara¿ w cenie",44.92,670000,14915.0,2,wtorny,apartamentowiec,1,6.0,cegla,plastikowe,miejskie,2019.0,do_zamieszkania,370.0,pelna_wlasnosc,60854708,0,0,0,0,1,1,1,54.41259789999999,18.5595667
2023,2024,2413,Gdynia,Dzia³ki Leœne,ul. Warszawska,Mieszkanie 2-pokojowe BEZ POŒREDNIKÓW,47.0,450000,9574.0,2,wtorny,blok,parter,4.0,,plastikowe,,1997.0,do_zamieszkania,350.0,pelna_wlasnosc,60331879,0,1,0,0,0,0,0,54.51669039999999,18.5305839
2024,2025,2414,Gdynia,Oksywie,,"Mieszkanie na Osiedlu Komandorskie Wzgórze,93,6m2",93.6,880000,9402.0,4,wtorny,blok,3,5.0,,drewniane,miejskie,2011.0,do_zamieszkania,,pelna_wlasnosc,60910533,0,1,0,0,1,1,1,,
2025,2026,2415,Gdañsk,Piecki-Migowo,Morena,Kawalerka Morena! Du¿y ogród! Umeblowana!,30.28,338500,11179.0,1,wtorny,apartamentowiec,parter,3.0,inne,plastikowe,miejskie,2015.0,do_zamieszkania,360.0,pelna_wlasnosc,60841354,0,0,0,0,0,1,0,54.352628,18.5928151
2026,2027,2416,Gdañsk,Œródmieœcie,ul. Chmielna,"Wyspa Spichrzów - 50,40 m2 - 2 pok- Wys.Standard",51.0,890000,17451.0,2,wtorny,apartamentowiec,4,8.0,,drewniane,miejskie,2019.0,do_zamieszkania,,pelna_wlasnosc,60910490,1,1,0,0,1,0,1,54.3457363,18.6558683
2027,2028,2417,Sopot,Brodwino,,Przestronne mieszkanie w bardzo cichej okolicy!,40.6,339000,8350.0,2,wtorny,blok,6,,inne,plastikowe,miejskie,,do_remontu,380.0,pelna_wlasnosc,60765508,0,1,0,0,1,0,0,,
2028,2029,2418,Sopot,,,Piêkne mieszkanie w Sopocie z w³asnym Ogrodem!,37.0,430000,11622.0,2,wtorny,kamienica,1,2.0,cegla,plastikowe,inne,,do_zamieszkania,280.0,pelna_wlasnosc,60765510,0,0,0,0,0,0,0,,
2029,2030,2419,Gdañsk,Œródmieœcie,Stare Miasto,Okazja! 2 pokoje Stare Miasto Gdañsk! Inwestycja,42.0,389000,9262.0,2,wtorny,blok,1,4.0,cegla,plastikowe,miejskie,,do_zamieszkania,350.0,pelna_wlasnosc,60794743,0,1,0,0,0,1,0,54.351817,18.6508135
2030,2031,2420,Gdañsk,Zaspa,,Nowoœæ! gotowe 3 pokoje Zaspa 10min do Skm,62.5,610000,9760.0,3,wtorny,blok,3,6.0,wielka_plyta,plastikowe,miejskie,1980.0,do_zamieszkania,550.0,spoldzielcze_wl._z_KW,60785738,0,1,0,0,1,1,0,,
2031,2032,2421,Sopot,Brodwino,,Okazja! Dwa pokoje 42m w zielonej czêœci Sopotu!,41.5,373000,8988.0,2,wtorny,blok,5,10.0,wielka_plyta,plastikowe,miejskie,1980.0,do_zamieszkania,350.0,spoldzielcze_wl._z_KW,60722388,0,1,0,0,1,1,0,,
2032,2033,2422,Sopot,Brodwino,,2 pokoje Sopot Brodwino Okazja,40.6,420000,10345.0,2,wtorny,blok,1,10.0,wielka_plyta,plastikowe,miejskie,1970.0,do_zamieszkania,200.0,pelna_wlasnosc,60830623,0,1,0,0,1,1,0,,
2033,2034,2423,Gdynia,Chylonia,,Gdynia Chylonia 3 pokoje Okazja,60.01,379000,6316.0,3,wtorny,blok,9,10.0,wielka_plyta,plastikowe,miejskie,1970.0,do_zamieszkania,400.0,pelna_wlasnosc,60863122,0,1,0,0,1,1,0,,
2034,2035,2424,Gdañsk,Wrzeszcz,,Mieszkanie w samym centrum Wrzeszcza!,48.0,470000,9792.0,2,wtorny,kamienica,1,4.0,,,miejskie,1970.0,do_zamieszkania,,pelna_wlasnosc,60910262,0,1,0,0,1,1,1,,
2035,2036,2425,Gdañsk,Wrzeszcz,ul. Juliusza S³owackiego,Klimatyczne mieszkanie w centrum Wrzeszcza,72.37,759000,10488.0,3,wtorny,kamienica,2,3.0,cegla,plastikowe,gazowe,,do_zamieszkania,540.0,pelna_wlasnosc,60885354,0,0,0,0,0,1,0,54.3765467,18.5215457
2036,2037,2426,Gdynia,Wielki Kack,ul. Damroki,Sprzedam 2-pokojowe mieszkanie Gdynia Wielki Kack,48.0,370000,7708.0,2,wtorny,blok,parter,3.0,,plastikowe,miejskie,2000.0,do_zamieszkania,500.0,,60856681,0,1,0,0,0,1,0,54.4680415,18.483559
2037,2038,2427,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 11B - Apartamenty Jaœkowa Dolina 73,84.36,1130424,13400.0,4,pierwotny,apartamentowiec,2,4.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,58637104,1,1,0,0,1,0,0,54.3685633,18.5951087
2038,2039,2428,Gdynia,Œródmieœcie,ul. Jerzego Waszyngtona,S³oneczne mieszkanie w Centrum Gdyni - 3 pokoje,55.55,549000,9883.0,3,wtorny,blok,,10.0,,plastikowe,miejskie,1965.0,do_zamieszkania,,spoldzielcze_wl._z_KW,60910179,0,1,0,0,1,1,0,54.5232827,18.5460296
2039,2040,2429,Gdañsk,¯abianka,,NOWA CENA. Nowoczesna kawalerka Gdañsk ¯abianka,26.0,309900,11919.0,1,wtorny,blok,10,10.0,wielka_plyta,plastikowe,miejskie,1970.0,do_zamieszkania,350.0,spoldzielcze_wl._z_KW,60740056,0,1,0,0,1,0,0,,
2040,2041,2430,Gdynia,Red³owo,,Mieszkanie - Gdynia Red³owo,37.03,319000,8615.0,2,wtorny,blok,parter,4.0,,,miejskie,1964.0,do_remontu,,pelna_wlasnosc,60910083,0,0,0,0,0,1,0,,
2041,2042,2431,Gdynia,Cisowa,ul. Zbo¿owa,"Piêkne mieszkanie z potencjalem , BEZ POŒREDNIKA !",80.5,569999,7081.0,4,wtorny,blok,2,3.0,cegla,plastikowe,miejskie,1996.0,do_zamieszkania,,spoldzielcze_wl._z_KW,60251554,0,1,0,0,0,1,0,54.5443509,18.4470707
2042,2043,2433,Sopot,Brodwino,Oskara Kolberga,2 niezale¿ne pokoje - balkon,41.0,369000,9000.0,2,wtorny,blok,5,10.0,,,miejskie,1980.0,do_zamieszkania,370.0,,60910013,0,1,0,0,1,1,0,54.4574296,18.5340576
2043,2044,2434,Gdañsk,Wrzeszcz,ul. Zawiszy Czarnego,"NI¯SZA CENA Mieszkanie 90,3 w Kamienicy WRZESZCZ",90.3,860000,9524.0,3,wtorny,kamienica,poddasze,2.0,cegla,plastikowe,gazowe,1901.0,do_zamieszkania,,pelna_wlasnosc,60909990,0,0,1,0,0,1,0,54.3800445,18.615144
2044,2045,2435,Gdañsk,Œródmieœcie,Chmielna,Wyj¹tkowy apartament w DeoPlaza na WyspieSpichrzów,100.0,2500000,25000.0,4,wtorny,,4,7.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,60284158,0,1,0,0,0,0,0,54.3457363,18.6558683
2045,2046,2437,Gdynia,Ma³y Kack,Apartamenty na Polanie,Mieszkanie 2 pokoje Ma³y Kack Gdynia,48.4,544000,11240.0,2,wtorny,blok,3,6.0,cegla,plastikowe,miejskie,2011.0,do_zamieszkania,500.0,pelna_wlasnosc,60909727,1,1,0,0,1,1,1,54.47850930000001,18.5032776
2046,2047,2438,Gdynia,Œródmieœcie,W³adys³awa IV,"2 niezale¿ne pokoje, inwestycyjnie, Œródmieœcie",52.4,628000,11985.0,2,wtorny,,1,5.0,,,,1956.0,do_zamieszkania,500.0,,60909666,0,1,0,0,0,1,0,54.5162899,18.5383936
2047,2048,2439,Gdynia,Oksywie,in¿. J. Œmidowicza,"3 lub 4 pokoje , widok na Wodê !!",62.0,428000,6903.0,4,pierwotny,,1,3.0,,plastikowe,miejskie,2020.0,do_wykonczenia,,pelna_wlasnosc,60909654,0,1,0,0,1,1,1,54.5420476,18.5459512
2048,2049,2440,Gdynia,Oksywie,in¿. J. Œmidowicza,"ostatnie mieszkania 2-pokojowe , Wyprzeda¿",38.0,280000,7368.0,2,pierwotny,,1,3.0,,,,2020.0,,,,60909651,0,1,0,0,0,0,0,54.5420476,18.5459512
2049,2050,2441,Gdynia,Oksywie,in¿. J. Œmidowicza,"blisko pla¿y i lasu ! z ogródkiem , 10min do Centr",36.0,279000,7750.0,2,pierwotny,,1,3.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,60909652,0,0,1,0,1,1,1,54.5420476,18.5459512
2050,2051,2442,Gdynia,Oksywie,in¿. J. Œmidowicza,"3 lub 4 pokoje, widok na las ! szybki odbiór !",59.0,389000,6593.0,3,pierwotny,blok,3,3.0,,plastikowe,miejskie,2020.0,do_wykonczenia,,pelna_wlasnosc,60909650,0,1,0,0,1,1,1,54.5420476,18.5459512
2051,2052,2443,Sopot,Dolny,Karlikowska 13,S³oneczna kawalerka nad morzem w Sopocie,31.0,485000,15645.0,1,wtorny,blok,2,10.0,wielka_plyta,plastikowe,miejskie,1977.0,do_zamieszkania,400.0,spoldzielcze_wlasnosciowe,60640359,0,0,0,0,1,1,0,54.4371087,18.573917
2052,2053,2444,Gdañsk,Jasieñ,Lawendowe Wzgórze,"Sprzedam mieszkanie, Gdañsk, Lawendowe Wzgórze",39.0,410000,10513.0,2,wtorny,blok,1,3.0,cegla,,miejskie,2015.0,do_zamieszkania,220.0,pelna_wlasnosc,60909628,0,1,0,0,0,1,0,54.3291907,18.5661478
2053,2054,2445,Gdañsk,Œródmieœcie,ul. Ogarna,Atrakcyjny apartament na Starówce.,40.24,739000,18365.0,2,wtorny,kamienica,2,4.0,cegla,plastikowe,miejskie,1955.0,do_zamieszkania,400.0,pelna_wlasnosc,60909603,0,0,0,0,0,1,0,54.3481602,18.6513742
2054,2055,2446,Gdynia,D¹browa,ul. Kolendrowa,"Kolendrowa, Gdynia. Tylko gotówka. Atrakcyjna cena",74.0,369000,4986.0,4,wtorny,blok,4,4.0,,plastikowe,miejskie,1989.0,do_zamieszkania,700.0,,60849046,0,1,0,0,0,1,0,54.46933869999999,18.46609
2055,2056,2447,Gdañsk,Oliwa,al. Grunwaldzka,"2 pokoje, Awf, Olivia Gate - taniej nie bêdzie :)",38.0,350000,9211.0,2,wtorny,blok,parter,10.0,,plastikowe,miejskie,1969.0,do_zamieszkania,350.0,spoldzielcze_wlasnosciowe,60703356,0,0,0,0,1,1,0,54.39420310000001,18.58113
2056,2057,2449,Gdañsk,Zaspa,Stanis³awa Skar¿yñskiego,Gdañsk Zaspa 3 pokoje,55.4,540000,9747.0,3,wtorny,blok,4,4.0,wielka_plyta,drewniane,miejskie,1990.0,,650.0,pelna_wlasnosc,60833809,0,0,0,0,0,0,0,54.388451,18.6030522
2057,2058,2450,Gdynia,,,Rabat 20tys idealne na Wakacje lub pod inwestycje,30.0,249000,8300.0,2,pierwotny,apartamentowiec,2,3.0,,plastikowe,miejskie,2020.0,do_wykonczenia,210.0,pelna_wlasnosc,60909342,1,1,1,0,1,1,1,,
2058,2059,2451,Gdynia,Oksywie,,"RABAT 20tys, idealne dla inwestora lub dla siebie",27.0,243000,9000.0,1,pierwotny,apartamentowiec,2,3.0,,plastikowe,miejskie,2020.0,do_wykonczenia,190.0,pelna_wlasnosc,60909322,1,1,1,0,1,1,1,,
2059,2060,2452,Gdañsk,Piecki-Migowo,ul. prof. Stefana Hausbrandta,"Mieszkanie na piêknym osiedlu, m.parking.na 2 auta",47.67,499000,10468.0,2,wtorny,blok,5,6.0,beton,drewniane,miejskie,2015.0,do_zamieszkania,400.0,pelna_wlasnosc,60683226,0,1,0,0,0,0,1,54.3491085,18.5862261
2060,2061,2453,Gdañsk,Karczemki,Jaœminowy Stok,Wyj¹tkowe mieszkanie jak dom z ogródkiem i gara¿em,67.0,550000,8209.0,3,wtorny,dom_wolnostojacy,parter,2.0,inne,plastikowe,gazowe,2001.0,do_zamieszkania,170.0,pelna_wlasnosc,60927778,1,1,1,0,0,0,1,54.3544018,18.5097495
2061,2062,2454,Gdañsk,Kie³pinek,ul. Przytulna,Mieszkanie 64m2 + piwnica / opcja - miejsce w hali,64.0,550000,8594.0,3,wtorny,blok,4,4.0,,,,2008.0,do_zamieszkania,500.0,pelna_wlasnosc,60761439,0,1,0,0,1,1,0,54.3507748,18.5331403
2062,2063,2456,Gdañsk,Anio³ki,Œniadeckich,"Unikalne mieszkanie z wielkim ogrodem, Centrum!",53.0,749000,14132.0,3,wtorny,,2,3.0,,,,1926.0,do_zamieszkania,,pelna_wlasnosc,60739705,0,0,1,0,0,1,0,54.3639604,18.6301585
2063,2064,2457,Gdañsk,Wrzeszcz,gen. de Gaulle'a,"Wrzeszcz, 3-pokojowe mieszkanie w kamienicy",58.8,484900,8247.0,3,wtorny,kamienica,1,2.0,,,elektryczne,1905.0,do_remontu,360.0,,60727266,0,0,0,0,0,0,0,54.3794234,18.6009526
2064,2065,2458,Gdañsk,Wrzeszcz,Grunwaldzka,2-pokojowe mieszkanie w Centrum Wrzeszcza,39.0,399000,10231.0,2,wtorny,kamienica,1,4.0,cegla,,miejskie,1960.0,do_zamieszkania,400.0,pelna_wlasnosc,60040030,0,0,0,0,0,1,0,54.39420310000001,18.58113
2065,2066,2459,Gdañsk,Œródmieœcie,Wa³owa,Bastion Wa³owa/2 pokojowe na 9 piêtrze,44.44,595000,13389.0,2,wtorny,,9,18.0,,,,2018.0,do_zamieszkania,,pelna_wlasnosc,59699559,0,1,0,0,0,0,0,54.3584168,18.6546345
2066,2067,2460,Gdynia,Œródmieœcie,Jana Kiliñskiego,Du¿e mieszkanie w centrum Gdyni,80.0,758000,9475.0,3,wtorny,kamienica,3,5.0,,,miejskie,1950.0,do_zamieszkania,600.0,pelna_wlasnosc,60841725,0,1,0,0,0,1,0,54.51360219999999,18.5399769
2067,2068,2461,Gdañsk,Wrzeszcz,Migowska,"2pok. Apartament, widok na las - Migowskie Wzgórza",34.27,411240,12000.0,2,pierwotny,apartamentowiec,1,2.0,,,miejskie,2020.0,do_wykonczenia,,pelna_wlasnosc,60889328,1,0,0,0,1,0,1,54.3660639,18.5956671
